kzt;usd;tyr
0,146641;67,7775;2,94202
0,146082;67,5744;2,91792
0,147719;68,2892;2,9105
0,148403;68,6644;2,91885
0,148404;68,8728;2,93158
0,148268;68,8467;2,95961
0,14838;68,6656;2,96115
0,148371;68,6288;2,94564
0,148803;68,7529;2,95615
0,149297;68,9573;2,97567
0,149815;69,1263;2,98885
0,150285;69,3372;3,00134
0,151147;69,5927;2,97281
0,153325;70,5174;2,98513
0,15227;70,1217;2,98589
0,151976;70,0414;2,97384
0,153037;70,3847;2,97361
0,153915;70,5991;2,9748
0,154888;70,8924;2,97856
0,156629;71,5763;2,98992
0,15998;72,8949;3,01223
0,160906;72,7923;3,00523
0,163337;73,6307;2,99526
0,163262;73,8645;2,99478
0,164478;74,2077;2,99805
0,167148;74,7638;2,98499
0,168342;74,7588;2,96223
0,166678;74,0432;2,95383
0,167217;74,8596;2,91646
0,16764;74,7087;2,9285
0,168477;75,4323;2,92169
0,166748;74,8932;2,89995
0,168793;75,2513;2,86124
0,170711;75,4729;2,86368
0,173195;75,4592;2,84176
0,175078;75,4728;2,84303
0,174336;75,4577;2,85949
0,173069;75,9028;2,85756
0,172154;75,9406;2,86273
0,169202;75,4609;2,86102
0,164658;75,1927;2,85755
0,165304;75,7457;2,86881
0,164396;76,4095;2,8416
0,164334;76,6044;2,86372
0,16763;77,2422;2,89959
0,166185;76,8373;2,88501
0,166442;76,9561;2,88184
0,165038;76,3072;2,86584
0,165343;76,4479;2,86063
0,167435;76,5662;2,85604
0,166919;76,5939;2,85696
0,169183;76,9781;2,87287
0,171918;77,0863;2,88744
0,172577;77,3233;2,89992
0,172569;77,951;2,89772
0,176023;79,3563;2,89517
0,176898;79,4961;2,90995
0,180558;80,6713;2,92556
0,18421;82,3988;2,91689
0,18369;81,7441;2,92148
0,184969;82,1799;2,90745
0,182909;82,0934;2,90818
0,180312;81,6758;2,89587
0,181177;81,5045;2,87649
0,181295;81,6279;2,86586
0,181983;81,6028;2,86793
0,181053;81,6549;2,84377
0,179354;81,6188;2,83451
0,178843;81,4863;2,83084
0,177579;81,2745;2,82555
0,178704;81,5499;2,8466
0,179385;81,6274;2,83446
0,179676;81,5601;2,82909
0,176474;80,5093;2,82524
0,176362;79,9609;2,84846
0,176572;79,3071;2,84731
0,177651;78,6139;2,83913
0,172518;76,8207;2,832
0,172235;76,6929;2,81859
0,17085;75,8846;2,8269
0,173797;77,2041;2,81332
0,177359;79,1004;2,80902
0,177544;79,9798;2,80224
0,179824;80,7642;2,80712
0,177982;80,0366;2,7883
0,177896;79,9093;2,75641
0,178309;79,9379;2,74992
0,180101;80,1665;2,77639
0,181027;79,9669;2,78699
0,179966;79,9841;2,79421
0,179037;79,9667;2,77884
0,179626;80,0555;2,75795
0,181544;80,6872;2,74767
0,181163;80,9942;2,73244
0,180675;80,9657;2,75599
0,180236;80,8756;2,76197
0,181579;81,3294;2,74765
0,181075;81,2502;2,72782
0,181944;81,4581;2,76084
0,183797;82,093;2,74108
0,185774;82,6417;2,67907
0,186981;83,6405;2,54341
0,187965;84,3249;2,62927
0,186514;83,9611;2,69811
0,18514;83,6498;2,66296
0,186227;83,9866;2,65786
0,188379;84,2336;2,66636
0,187925;84,2467;2,57985
0,186875;83,6077;2,6086
0,187836;84,0793;2,65698
0,189384;84,6642;2,695
0,188976;85,0504;2,69305
0,190113;85,6192;2,70955
0,193255;87,0341;2,70931
0,194624;88,3844;2,69964
0,198797;89,3255;2,69374
0,199819;89,545;2,68131
0,202193;90,338;2,67323
0,208565;92,5695;2,66883
0,206579;91,6879;2,66597
0,20614;91,4931;2,68038
0,203431;90,5045;2,66511
0,205448;90,6253;2,65744
0,204689;90,1757;2,66175
0,203245;90,119;2,65728
0,202521;90,4217;2,64753
0,203187;90,6906;2,62989
0,205346;91,2046;2,60078
0,205237;90,8545;2,59186
0,203574;90,3846;2,62382
0,203433;90,489;2,6176
0,20235;90,0945;2,60462
0,202325;90,0468;2,5906
0,202621;90,0225;2,58857
0,204574;90,9783;2,5659
0,205511;91,5923;2,55848
0,205742;91,7755;2,57129
0,208613;92,841;2,58189
0,211376;93,7792;2,62842
0,213046;94,8076;2,68582
0,216863;96,5668;2,76475
0,215242;96,0755;2,68489
0,218444;97,3999;2,64946
0,217959;97,2794;2,64564
0,220674;98,2066;2,66172
0,226643;101,0399;2,69261
0,217193;97,4217;2,71433
0,215296;96,7045;2,69469
0,206353;93,746;2,70361
0,201655;93,4047;2,70587
0,203899;94,1424;2,69387
0,20807;94,1185;2,69048
0,208422;94,4421;2,69039
0,206057;94,4007;2,68561
0,204986;94,7117;2,65069
0,207471;95,4717;2,61006
0,206243;95,707;2,62191
0,207889;95,9283;2,63812
0,208769;96,3344;2,64654
0,209578;96,3411;2,66433
0,211705;96,6199;2,67993
0,212261;97,5383;2,68262
0,212718;97,8439;2,68203
0,212817;98,1961;2,68015
0,210825;97,9241;2,69283
0,206971;96,5083;2,69543
0,204596;94,7035;2,69631
0,208424;95,9794;2,72164
0,207252;96,1609;2,7225
0,207289;96,6338;2,73426
0,206825;96,6472;2,72376
0,205032;96,2236;2,70836
0,204936;96,6172;2,7083
0,203026;96,0762;2,71654
0,201786;96,0419;2,73213
0,202305;96,1456;2,73363
0,203042;96,2378;2,76692
0,202353;96,5;2,7798
0,200928;97,0018;2,77858
0,20398;97,4147;2,81134
0,207555;98,4785;2,80862
0,207521;99,2677;2,83134
0,208393;99,4555;2,84111
0,209145;99,6762;2,81042
0,210479;100,4911;2,81055
0,211859;101,3598;2,83378
0,209498;99,9349;2,84106
0,209511;99,9808;2,84111
0,203437;96,9948;2,82366
0,204522;97,3075;2,80895
0,203963;97,2865;2,82353
0,204233;97,3458;2,8246
0,204084;97,3724;2,82602
0,203576;97,3074;2,82475
0,200053;95,9053;2,84134
0,197696;94,7081;2,84415
0,195339;93,5224;2,83617
0,195752;93,1507;2,83358
0,196616;93,5616;2,84834
0,19572;93,2174;2,84781
0,198264;93,2435;2,85824
0,195017;92,0226;2,86259
0,198608;93,2801;2,86638
0,198202;93,173;2,86003
0,198738;93,0351;2,85647
0,199834;92,4151;2,85438
0,198491;92,1973;2,86416
0,196934;91,9266;2,88323
0,196675;92,0535;2,91278
0,196876;92,1185;2,90835
0,195877;91,257;2,90266
0,19294;89,4565;2,90093
0,192721;88,9466;2,92095
0,193097;89,1237;2,9749
0,191222;88,4954;3,00884
0,189965;87,8701;3,04087
0,192063;88,1648;3,12135
0,192896;88,1206;3,16664
0,192583;88,8133;3,11382
0,191549;88,7045;3,09662
0,192895;88,6102;3,06243
0,19363;88,8841;3,00324
0,192964;88,5819;2,97777
0,19597;89,7619;2,86464
0,197051;90,6728;2,86122
0,198518;91,5823;2,87605
0,201242;92,7826;2,96661
0,201466;92,5654;2,98414
0,199257;91,6402;2,96796
0,198826;90,9846;2,94933
0,196767;90,2158;2,9487
0,196908;89,8926;2,94038
0,196788;89,6741;2,95619
0,196863;89,6966;2,92092
0,197657;90,4162;2,89553
0,196937;90,087;2,8423
0,197392;90,4056;2,82885
0,201031;91,7062;2,81519
0,201184;91,9389;2,85308
0,200067;91,969;2,89122
0,200395;91,7069;2,89122
0,201011;91,7051;2,89122
0,198253;90,3041;2,89122
0,197708;89,6883;2,89122
